Attaching 7 probes...
# hash_agg_memory_trace format=2 target_pid=1623612 tracer_pid=2403121
HAGG_CONTEXT_GROW,139932216115824,231247,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,234711,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,234820,8192,16384
HAGG_CONTEXT_GROW,139932216115824,234947,16384,32768
HAGG_CONTEXT_GROW,139932216115824,235202,32768,65536
HAGG_CONTEXT_GROW,139932216115824,235713,65536,131072
HAGG_CONTEXT_GROW,139932216115824,236736,131072,262144
HAGG_CONTEXT_GROW,139932216115824,238783,262144,524288
HAGG_CONTEXT_GROW,139932216115824,242878,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,246190,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,246299,8192,16384
HAGG_CONTEXT_GROW,139932216115824,246426,16384,32768
HAGG_CONTEXT_GROW,139932216115824,246681,32768,65536
HAGG_CONTEXT_GROW,139932216115824,247192,65536,131072
HAGG_CONTEXT_GROW,139932216115824,248215,131072,262144
HAGG_CONTEXT_GROW,139932216115824,250262,262144,524288
HAGG_CONTEXT_GROW,139932216115824,254357,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,257859,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,257968,8192,16384
HAGG_CONTEXT_GROW,139932216115824,258095,16384,32768
HAGG_CONTEXT_GROW,139932216115824,258350,32768,65536
HAGG_CONTEXT_GROW,139932216115824,258861,65536,131072
HAGG_CONTEXT_GROW,139932216115824,259884,131072,262144
HAGG_CONTEXT_GROW,139932216115824,261931,262144,524288
HAGG_CONTEXT_GROW,139932216115824,266026,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,269348,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,269457,8192,16384
HAGG_CONTEXT_GROW,139932216115824,269584,16384,32768
HAGG_CONTEXT_GROW,139932216115824,269839,32768,65536
HAGG_CONTEXT_GROW,139932216115824,270350,65536,131072
HAGG_CONTEXT_GROW,139932216115824,271373,131072,262144
HAGG_CONTEXT_GROW,139932216115824,273420,262144,524288
HAGG_CONTEXT_GROW,139932216115824,277515,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,281087,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,281196,8192,16384
HAGG_CONTEXT_GROW,139932216115824,281323,16384,32768
HAGG_CONTEXT_GROW,139932216115824,281578,32768,65536
HAGG_CONTEXT_GROW,139932216115824,282089,65536,131072
HAGG_CONTEXT_GROW,139932216115824,283112,131072,262144
HAGG_CONTEXT_GROW,139932216115824,285159,262144,524288
HAGG_CONTEXT_GROW,139932216115824,289254,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,292691,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,292800,8192,16384
HAGG_CONTEXT_GROW,139932216115824,292927,16384,32768
HAGG_CONTEXT_GROW,139932216115824,293182,32768,65536
HAGG_CONTEXT_GROW,139932216115824,293693,65536,131072
HAGG_CONTEXT_GROW,139932216115824,294716,131072,262144
HAGG_CONTEXT_GROW,139932216115824,296763,262144,524288
HAGG_CONTEXT_GROW,139932216115824,300858,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,304177,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,304286,8192,16384
HAGG_CONTEXT_GROW,139932216115824,304413,16384,32768
HAGG_CONTEXT_GROW,139932216115824,304668,32768,65536
HAGG_CONTEXT_GROW,139932216115824,305179,65536,131072
HAGG_CONTEXT_GROW,139932216115824,306202,131072,262144
HAGG_CONTEXT_GROW,139932216115824,308249,262144,524288
HAGG_CONTEXT_GROW,139932216115824,312344,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,315562,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,315671,8192,16384
HAGG_CONTEXT_GROW,139932216115824,315798,16384,32768
HAGG_CONTEXT_GROW,139932216115824,316053,32768,65536
HAGG_CONTEXT_GROW,139932216115824,316564,65536,131072
HAGG_CONTEXT_GROW,139932216115824,317587,131072,262144
HAGG_CONTEXT_GROW,139932216115824,319634,262144,524288
HAGG_CONTEXT_GROW,139932216115824,323729,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,326960,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,327069,8192,16384
HAGG_CONTEXT_GROW,139932216115824,327196,16384,32768
HAGG_CONTEXT_GROW,139932216115824,327451,32768,65536
